chromosome,genomic_accession,start,end,strand,class,locus_tag,symbol,name,GeneID
1,CP075493.1,4081645,4085028,+,protein_coding,I4U23_001259,,,
1,CP075493.1,4085155,4086970,+,protein_coding,I4U23_001260,,,
1,CP075493.1,4091551,4093366,+,protein_coding,I4U23_001261,,,
1,CP075493.1,4096583,4098815,+,protein_coding,I4U23_001262,,,
1,CP075493.1,4098875,4102726,+,protein_coding,I4U23_001263,,,
1,CP075493.1,4102791,4104581,-,protein_coding,I4U23_001264,,,
1,CP075493.1,4106370,4107581,-,protein_coding,I4U23_001265,,,
1,CP075493.1,4108877,4110466,-,protein_coding,I4U23_001266,,,
1,CP075493.1,4110829,4112526,-,protein_coding,I4U23_001267,,,
1,CP075493.1,4112943,4114981,-,protein_coding,I4U23_001268,,,
1,CP075493.1,4115971,4116951,-,protein_coding,I4U23_001269,,,
1,CP075493.1,4118154,4118639,-,protein_coding,I4U23_001270,,,
1,CP075493.1,4118995,4119463,-,protein_coding,I4U23_001271,,,
1,CP075493.1,4120649,4121437,-,protein_coding,I4U23_001272,,,
1,CP075493.1,4122109,4122600,-,protein_coding,I4U23_001273,,,
1,CP075493.1,4122733,4123203,-,protein_coding,I4U23_001274,,,
1,CP075493.1,4123546,4123755,-,protein_coding,I4U23_001275,,,
1,CP075493.1,4123878,4124181,-,protein_coding,I4U23_001276,,,
1,CP075493.1,4124448,4126402,-,protein_coding,I4U23_001277,,,
1,CP075493.1,4126575,4127201,-,protein_coding,I4U23_001278,,,
1,CP075493.1,4127436,4137355,-,protein_coding,I4U23_001279,,,
1,CP075493.1,4137905,4138228,-,protein_coding,I4U23_001280,,,
1,CP075493.1,4138858,4140570,+,protein_coding,I4U23_001281,,,
1,CP075493.1,4142388,4143402,+,protein_coding,I4U23_001282,,,
1,CP075493.1,4145387,4146331,+,protein_coding,I4U23_001283,,,
1,CP075493.1,4148939,4149769,+,protein_coding,I4U23_001284,,,
1,CP075493.1,4152317,4152899,+,protein_coding,I4U23_001285,,,
1,CP075493.1,4153566,4154270,+,protein_coding,I4U23_001286,,,
1,CP075493.1,4154268,4154949,+,protein_coding,I4U23_001287,,,
1,CP075493.1,4155408,4157241,-,protein_coding,I4U23_001288,,,
1,CP075493.1,4157517,4158446,-,protein_coding,I4U23_001289,,,
1,CP075493.1,4159842,4161926,+,protein_coding,I4U23_001290,,,
1,CP075493.1,4162025,4163093,-,protein_coding,I4U23_001291,,,
1,CP075493.1,4164493,4165272,+,protein_coding,I4U23_001292,,,
1,CP075493.1,4165357,4168023,-,protein_coding,I4U23_001293,,,
1,CP075493.1,4168288,4169349,+,protein_coding,I4U23_001294,,,
1,CP075493.1,4170190,4170269,+,tRNA,I4U23_001295,,,
1,CP075493.1,4170357,4170436,+,tRNA,I4U23_001296,,,
1,CP075493.1,4170529,4170608,+,tRNA,I4U23_001297,,,
1,CP075493.1,4170701,4170780,+,tRNA,I4U23_001298,,,
1,CP075493.1,4170960,4172062,+,protein_coding,I4U23_001299,,,
1,CP075493.1,4172317,4174255,+,protein_coding,I4U23_001300,,,
1,CP075493.1,4174460,4174539,-,tRNA,I4U23_001301,,,
1,CP075493.1,4174719,4177254,-,protein_coding,I4U23_001302,,,
1,CP075493.1,4178073,4179068,+,protein_coding,I4U23_001303,,,
1,CP075493.1,4179038,4182482,-,protein_coding,I4U23_001304,,,
1,CP075493.1,4182789,4184162,-,protein_coding,I4U23_001305,,,
1,CP075493.1,4184366,4185506,-,protein_coding,I4U23_001306,,,
1,CP075493.1,4186750,4187163,+,protein_coding,I4U23_001307,,,
1,CP075493.1,4187672,4188625,-,protein_coding,I4U23_001308,,,
1,CP075493.1,4189044,4189875,-,protein_coding,I4U23_001309,,,
1,CP075493.1,4190683,4196234,+,protein_coding,I4U23_001310,,,
1,CP075493.1,4196347,4198728,-,protein_coding,I4U23_001311,,,
1,CP075493.1,4199630,4202280,-,protein_coding,I4U23_001312,,,
1,CP075493.1,4202623,4203697,-,protein_coding,I4U23_001313,,,
1,CP075493.1,4204654,4205019,-,protein_coding,I4U23_001314,,,
1,CP075493.1,4205615,4205686,-,tRNA,I4U23_001315,,,
1,CP075493.1,4205877,4205948,-,tRNA,I4U23_001316,,,
1,CP075493.1,4206323,4207735,+,protein_coding,I4U23_001317,,,
1,CP075493.1,4207768,4210347,-,protein_coding,I4U23_001318,,,
1,CP075493.1,4211222,4212827,+,protein_coding,I4U23_001319,,,
1,CP075493.1,4213309,4213903,+,protein_coding,I4U23_001320,,,
1,CP075493.1,4214771,4215520,+,protein_coding,I4U23_001321,,,
1,CP075493.1,4215470,4217272,-,protein_coding,I4U23_001322,,,
1,CP075493.1,4217523,4218872,+,protein_coding,I4U23_001323,,,
1,CP075493.1,4218877,4219899,+,protein_coding,I4U23_001324,,,
1,CP075493.1,4222781,4223268,+,protein_coding,I4U23_001325,,,
1,CP075493.1,4223503,4224327,-,protein_coding,I4U23_001326,,,
1,CP075493.1,4224437,4225597,-,protein_coding,I4U23_001327,,,
1,CP075493.1,4226252,4227745,-,protein_coding,I4U23_001328,,,
1,CP075493.1,4228063,4230105,+,protein_coding,I4U23_001329,,,
1,CP075493.1,4230271,4231369,-,protein_coding,I4U23_001330,,,
1,CP075493.1,4231447,4232024,-,protein_coding,I4U23_001331,,,
1,CP075493.1,4233120,4235267,+,protein_coding,I4U23_001332,,,
1,CP075493.1,4235570,4238038,-,protein_coding,I4U23_001333,,,
1,CP075493.1,4238966,4240279,-,protein_coding,I4U23_001334,,,
1,CP075493.1,4240866,4242412,+,protein_coding,I4U23_001335,,,
1,CP075493.1,4243242,4244545,-,protein_coding,I4U23_001336,,,
1,CP075493.1,4245813,4247327,-,protein_coding,I4U23_001337,,,
1,CP075493.1,4247785,4248954,+,protein_coding,I4U23_001338,,,
1,CP075493.1,4251681,4254681,+,protein_coding,I4U23_001339,,,
1,CP075493.1,4254822,4257077,-,protein_coding,I4U23_001340,,,
1,CP075493.1,4257176,4258651,-,protein_coding,I4U23_001341,,,
1,CP075493.1,4258836,4259640,-,protein_coding,I4U23_001342,,,
1,CP075493.1,4260066,4261544,-,protein_coding,I4U23_001343,,,
1,CP075493.1,4262543,4263224,-,protein_coding,I4U23_001344,,,
1,CP075493.1,4266609,4268972,+,protein_coding,I4U23_001345,,,
1,CP075493.1,4269440,4269946,+,protein_coding,I4U23_001346,,,
1,CP075493.1,4269895,4271444,-,protein_coding,I4U23_001347,,,
1,CP075493.1,4270011,4270406,+,protein_coding,I4U23_001348,,,
1,CP075493.1,4272225,4274350,+,protein_coding,I4U23_001349,,,
1,CP075493.1,4274873,4275756,+,protein_coding,I4U23_001350,,,
1,CP075493.1,4275961,4276323,-,protein_coding,I4U23_001351,,,
1,CP075493.1,4276550,4276924,-,protein_coding,I4U23_001352,,,
1,CP075493.1,4278263,4278574,-,protein_coding,I4U23_001353,,,
1,CP075493.1,4280089,4282023,+,protein_coding,I4U23_001354,,,
1,CP075493.1,4282240,4284090,+,protein_coding,I4U23_001355,,,
1,CP075493.1,4284958,4287173,-,protein_coding,I4U23_001356,,,
1,CP075493.1,4288975,4290392,+,protein_coding,I4U23_001357,,,
1,CP075493.1,4290460,4293213,-,protein_coding,I4U23_001358,,,
1,CP075493.1,4294741,4295845,+,protein_coding,I4U23_001359,,,
1,CP075493.1,4297545,4298372,-,protein_coding,I4U23_001360,,,
1,CP075493.1,4298934,4299464,-,protein_coding,I4U23_001361,,,
1,CP075493.1,4300814,4301209,-,protein_coding,I4U23_001362,,,
1,CP075493.1,4302203,4303447,-,protein_coding,I4U23_001363,,,
1,CP075493.1,4304095,4305258,+,protein_coding,I4U23_001364,,,
1,CP075493.1,4305726,4306709,-,protein_coding,I4U23_001365,,,
1,CP075493.1,4307073,4307462,-,protein_coding,I4U23_001366,,,
1,CP075493.1,4308243,4309214,-,protein_coding,I4U23_001367,,,
1,CP075493.1,4309373,4310412,-,protein_coding,I4U23_001368,,,
1,CP075493.1,4310472,4311493,-,protein_coding,I4U23_001369,,,
1,CP075493.1,4312517,4314655,+,protein_coding,I4U23_001370,,,
1,CP075493.1,4315891,4319424,+,protein_coding,I4U23_001371,,,
1,CP075493.1,4319671,4321272,-,protein_coding,I4U23_001372,,,
1,CP075493.1,4321822,4324503,-,protein_coding,I4U23_001373,,,
1,CP075493.1,4327311,4328358,+,protein_coding,I4U23_001374,,,
1,CP075493.1,4328415,4329306,-,protein_coding,I4U23_001375,,,
1,CP075493.1,4331263,4332423,-,protein_coding,I4U23_001376,,,
1,CP075493.1,4333120,4334619,+,protein_coding,I4U23_001377,,,
1,CP075493.1,4334718,4335415,-,protein_coding,I4U23_001378,,,
1,CP075493.1,4335916,4336487,+,protein_coding,I4U23_001379,,,
1,CP075493.1,4336617,4336699,+,tRNA,I4U23_001380,,,
1,CP075493.1,4336945,4340580,-,protein_coding,I4U23_001381,,,
1,CP075493.1,4341768,4343019,+,protein_coding,I4U23_001382,,,
1,CP075493.1,4343669,4343950,+,protein_coding,I4U23_001383,,,
1,CP075493.1,4344483,4345931,-,protein_coding,I4U23_001384,,,
1,CP075493.1,4346218,4347347,+,protein_coding,I4U23_001385,,,
1,CP075493.1,4347709,4348873,+,protein_coding,I4U23_001386,,,
1,CP075493.1,4348991,4354969,-,protein_coding,I4U23_001387,,,
1,CP075493.1,4355314,4355616,+,protein_coding,I4U23_001388,,,
1,CP075493.1,4355655,4355858,-,protein_coding,I4U23_001389,,,
1,CP075493.1,4355903,4356992,-,protein_coding,I4U23_001390,,,
1,CP075493.1,4357349,4358664,+,protein_coding,I4U23_001391,,,
1,CP075493.1,4358959,4359535,+,protein_coding,I4U23_001392,,,
1,CP075493.1,4359756,4360318,+,protein_coding,I4U23_001393,,,
1,CP075493.1,4360762,4361802,+,protein_coding,I4U23_001394,,,
1,CP075493.1,4362258,4363383,+,protein_coding,I4U23_001395,,,
1,CP075493.1,4363476,4364983,-,protein_coding,I4U23_001396,,,
1,CP075493.1,4365563,4366195,-,protein_coding,I4U23_001397,,,
1,CP075493.1,4371674,4374966,+,protein_coding,I4U23_001398,,,
1,CP075493.1,4375288,4375505,-,protein_coding,I4U23_001399,,,
1,CP075493.1,4381563,4383227,+,protein_coding,I4U23_001400,,,
1,CP075493.1,4383269,4385541,-,protein_coding,I4U23_001401,,,
1,CP075493.1,4385696,4386795,+,protein_coding,I4U23_001402,,,
1,CP075493.1,4386688,4388131,-,protein_coding,I4U23_001403,,,
1,CP075493.1,4389172,4390516,+,protein_coding,I4U23_001404,,,
1,CP075493.1,4391382,4392944,+,protein_coding,I4U23_001405,,,
1,CP075493.1,4393154,4394507,+,protein_coding,I4U23_001406,,,
1,CP075493.1,4394950,4397705,+,protein_coding,I4U23_001407,,,
1,CP075493.1,4399454,4399970,-,protein_coding,I4U23_001408,,,
1,CP075493.1,4400649,4401655,+,protein_coding,I4U23_001409,,,
1,CP075493.1,4401895,4402491,-,protein_coding,I4U23_001410,,,
1,CP075493.1,4402639,4403541,-,protein_coding,I4U23_001411,,,
1,CP075493.1,4405579,4406472,+,protein_coding,I4U23_001412,,,
1,CP075493.1,4408067,4409164,+,protein_coding,I4U23_001413,,,
1,CP075493.1,4409931,4411313,+,protein_coding,I4U23_001414,,,
1,CP075493.1,4411626,4414854,+,protein_coding,I4U23_001415,,,
1,CP075493.1,4414797,4417862,-,protein_coding,I4U23_001416,,,
1,CP075493.1,4418351,4421404,+,protein_coding,I4U23_001417,,,
1,CP075493.1,4421878,4423750,-,protein_coding,I4U23_001418,,,
1,CP075493.1,4423823,4425707,-,protein_coding,I4U23_001419,,,
1,CP075493.1,4426023,4429029,+,protein_coding,I4U23_001420,,,
1,CP075493.1,4429254,4430480,-,protein_coding,I4U23_001421,,,
1,CP075493.1,4430648,4431875,+,protein_coding,I4U23_001422,,,
1,CP075493.1,4432197,4438552,+,protein_coding,I4U23_001423,,,
1,CP075493.1,4438760,4443075,+,protein_coding,I4U23_001424,,,
1,CP075493.1,4443063,4445688,-,protein_coding,I4U23_001425,,,
1,CP075493.1,4451871,4452944,-,protein_coding,I4U23_001426,,,
1,CP075493.1,4455104,4456309,-,protein_coding,I4U23_001427,,,
1,CP075493.1,4458540,4459127,+,protein_coding,I4U23_001428,,,
1,CP075493.1,4460444,4468751,+,protein_coding,I4U23_001429,,,
1,CP075493.1,4469318,4471053,-,protein_coding,I4U23_001430,,,
1,CP075493.1,4471352,4472452,-,protein_coding,I4U23_001431,,,
1,CP075493.1,4482291,4484724,+,protein_coding,I4U23_001432,,,
1,CP075493.1,4484817,4485739,+,protein_coding,I4U23_001433,,,
1,CP075493.1,4487588,4490919,-,protein_coding,I4U23_001434,,,
1,CP075493.1,4492108,4492890,-,protein_coding,I4U23_001435,,,
1,CP075493.1,4493258,4493792,-,protein_coding,I4U23_001436,,,
1,CP075493.1,4495297,4496422,-,protein_coding,I4U23_001437,,,
1,CP075493.1,4496595,4498371,-,protein_coding,I4U23_001438,,,
1,CP075493.1,4498431,4499407,-,protein_coding,I4U23_001439,,,
1,CP075493.1,4499545,4499727,-,protein_coding,I4U23_001440,,,
1,CP075493.1,4500433,4502226,-,protein_coding,I4U23_001441,,,
1,CP075493.1,4502569,4503416,+,protein_coding,I4U23_001442,,,
1,CP075493.1,4504596,4506962,-,protein_coding,I4U23_001443,,,
1,CP075493.1,4508753,4509735,+,protein_coding,I4U23_001444,,,
1,CP075493.1,4509720,4511820,-,protein_coding,I4U23_001445,,,
1,CP075493.1,4512050,4516585,-,protein_coding,I4U23_001446,,,
1,CP075493.1,4516960,4517784,-,protein_coding,I4U23_001447,,,
1,CP075493.1,4518237,4519448,-,protein_coding,I4U23_001448,,,
1,CP075493.1,4519741,4520715,-,protein_coding,I4U23_001449,,,
1,CP075493.1,4520751,4521939,-,protein_coding,I4U23_001450,,,
1,CP075493.1,4522206,4523339,-,protein_coding,I4U23_001451,,,
1,CP075493.1,4525469,4527240,+,protein_coding,I4U23_001452,,,
1,CP075493.1,4527252,4529399,-,protein_coding,I4U23_001453,,,
1,CP075493.1,4530175,4532355,-,protein_coding,I4U23_001454,,,
1,CP075493.1,4534086,4535465,+,protein_coding,I4U23_001455,,,
1,CP075493.1,4535640,4536574,-,protein_coding,I4U23_001456,,,
1,CP075493.1,4537073,4539135,+,protein_coding,I4U23_001457,,,
1,CP075493.1,4543201,4543682,-,protein_coding,I4U23_001458,,,
1,CP075493.1,4544099,4545292,-,protein_coding,I4U23_001459,,,
1,CP075493.1,4549105,4551898,+,protein_coding,I4U23_001460,,,
1,CP075493.1,4552394,4553162,+,protein_coding,I4U23_001461,,,
1,CP075493.1,4553503,4554434,+,protein_coding,I4U23_001462,,,
1,CP075493.1,4554680,4555702,+,protein_coding,I4U23_001463,,,
1,CP075493.1,4555730,4556258,-,protein_coding,I4U23_001464,,,
1,CP075493.1,4556585,4558032,+,protein_coding,I4U23_001465,,,
1,CP075493.1,4558198,4559530,-,protein_coding,I4U23_001466,,,
1,CP075493.1,4559531,4560614,-,protein_coding,I4U23_001467,,,
1,CP075493.1,4560722,4562028,-,protein_coding,I4U23_001468,,,
1,CP075493.1,4562253,4562990,-,protein_coding,I4U23_001469,,,
1,CP075493.1,4563346,4564355,-,protein_coding,I4U23_001470,,,
1,CP075493.1,4566710,4568473,-,protein_coding,I4U23_001471,,,
1,CP075493.1,4568892,4570069,-,protein_coding,I4U23_001472,,,
1,CP075493.1,4570496,4572590,-,protein_coding,I4U23_001473,,,
1,CP075493.1,4572863,4574365,-,protein_coding,I4U23_001474,,,
1,CP075493.1,4575562,4576620,-,protein_coding,I4U23_001475,,,
1,CP075493.1,4578215,4579269,-,protein_coding,I4U23_001476,,,
1,CP075493.1,4580777,4585029,-,protein_coding,I4U23_001477,,,
1,CP075493.1,4586057,4587088,-,protein_coding,I4U23_001478,,,
1,CP075493.1,4588308,4590373,+,protein_coding,I4U23_001479,,,
1,CP075493.1,4589563,4590327,-,protein_coding,I4U23_001480,,,
1,CP075493.1,4591316,4591870,+,protein_coding,I4U23_001481,,,
1,CP075493.1,4592700,4593516,-,protein_coding,I4U23_001482,,,
1,CP075493.1,4593689,4598473,-,protein_coding,I4U23_001483,,,
1,CP075493.1,4599236,4601524,+,protein_coding,I4U23_001484,,,
1,CP075493.1,4604848,4605522,+,protein_coding,I4U23_001485,,,
1,CP075493.1,4605787,4607469,-,protein_coding,I4U23_001486,,,
1,CP075493.1,4608156,4608567,+,protein_coding,I4U23_001487,,,
1,CP075493.1,4608654,4609366,-,protein_coding,I4U23_001488,,,
1,CP075493.1,4609665,4609920,-,protein_coding,I4U23_001489,,,
1,CP075493.1,4610418,4613194,-,protein_coding,I4U23_001490,,,
1,CP075493.1,4614025,4615495,+,protein_coding,I4U23_001491,,,
1,CP075493.1,4616241,4618100,+,protein_coding,I4U23_001492,,,
1,CP075493.1,4618106,4618681,-,protein_coding,I4U23_001493,,,
1,CP075493.1,4618705,4621825,-,protein_coding,I4U23_001494,,,
1,CP075493.1,4622062,4623750,+,protein_coding,I4U23_001495,,,
1,CP075493.1,4623884,4625121,+,protein_coding,I4U23_001496,,,
1,CP075493.1,4625445,4627398,-,protein_coding,I4U23_001497,,,
1,CP075493.1,4627711,4633134,-,protein_coding,I4U23_001498,,,
1,CP075493.1,4633344,4635361,-,protein_coding,I4U23_001499,,,
1,CP075493.1,4635914,4637382,-,protein_coding,I4U23_001500,,,
1,CP075493.1,4637718,4639328,-,protein_coding,I4U23_001501,,,
1,CP075493.1,4641373,4645034,+,protein_coding,I4U23_001502,,,
1,CP075493.1,4645841,4648859,+,protein_coding,I4U23_001503,,,
1,CP075493.1,4649244,4650959,+,protein_coding,I4U23_001504,,,
1,CP075493.1,4651937,4652592,-,protein_coding,I4U23_001505,,,
1,CP075493.1,4653674,4658431,-,protein_coding,I4U23_001506,,,
1,CP075493.1,4660876,4663658,+,protein_coding,I4U23_001507,,,
1,CP075493.1,4664086,4665801,+,protein_coding,I4U23_001508,,,
1,CP075493.1,4666010,4666552,-,protein_coding,I4U23_001509,,,
1,CP075493.1,4666762,4667412,+,protein_coding,I4U23_001510,,,
1,CP075493.1,4668490,4671051,+,protein_coding,I4U23_001511,,,
1,CP075493.1,4671170,4671964,+,protein_coding,I4U23_001512,,,
1,CP075493.1,4672638,4673588,+,protein_coding,I4U23_001513,,,
1,CP075493.1,4673687,4675230,-,protein_coding,I4U23_001514,,,
1,CP075493.1,4675588,4676718,-,protein_coding,I4U23_001515,,,
1,CP075493.1,4676815,4677830,-,protein_coding,I4U23_001516,,,
1,CP075493.1,4678185,4679339,-,protein_coding,I4U23_001517,,,
1,CP075493.1,4679427,4680409,-,protein_coding,I4U23_001518,,,
1,CP075493.1,4680494,4681438,-,protein_coding,I4U23_001519,,,
1,CP075493.1,4681467,4682839,-,protein_coding,I4U23_001520,,,
1,CP075493.1,4682865,4683866,-,protein_coding,I4U23_001521,,,
1,CP075493.1,4683978,4684908,-,protein_coding,I4U23_001522,,,
1,CP075493.1,4684989,4686218,-,protein_coding,I4U23_001523,,,
1,CP075493.1,4687928,4689801,-,protein_coding,I4U23_001524,,,
1,CP075493.1,4689968,4690600,+,protein_coding,I4U23_001525,,,
1,CP075493.1,4691368,4692493,-,protein_coding,I4U23_001526,,,
1,CP075493.1,4696458,4697144,+,protein_coding,I4U23_001527,,,
1,CP075493.1,4698188,4698862,-,protein_coding,I4U23_001528,,,
1,CP075493.1,4699029,4701495,-,protein_coding,I4U23_001529,,,
1,CP075493.1,4702213,4707877,+,protein_coding,I4U23_001530,,,
1,CP075493.1,4707878,4710238,+,protein_coding,I4U23_001531,,,
1,CP075493.1,4710956,4714941,+,protein_coding,I4U23_001532,,,
1,CP075493.1,4718205,4723799,+,protein_coding,I4U23_001533,,,
1,CP075493.1,4725235,4726545,+,protein_coding,I4U23_001534,,,
1,CP075493.1,4727166,4727984,+,protein_coding,I4U23_001535,,,
1,CP075493.1,4728586,4728965,+,protein_coding,I4U23_001536,,,
1,CP075493.1,4729283,4729615,+,protein_coding,I4U23_001537,,,
1,CP075493.1,4731214,4733360,+,protein_coding,I4U23_001538,,,
1,CP075493.1,4733416,4734517,-,protein_coding,I4U23_001539,,,
1,CP075493.1,4734528,4735697,-,protein_coding,I4U23_001540,,,
1,CP075493.1,4735674,4739223,-,protein_coding,I4U23_001541,,,
1,CP075493.1,4739479,4742049,-,protein_coding,I4U23_001542,,,
1,CP075493.1,4742167,4743674,+,protein_coding,I4U23_001543,,,
1,CP075493.1,4744163,4744759,-,protein_coding,I4U23_001544,,,
1,CP075493.1,4744970,4745041,+,tRNA,I4U23_001545,,,
1,CP075493.1,4745134,4745896,-,protein_coding,I4U23_001546,,,
1,CP075493.1,4746130,4747428,-,protein_coding,I4U23_001547,,,
1,CP075493.1,4747403,4748517,-,protein_coding,I4U23_001548,,,
1,CP075493.1,4750711,4751352,+,protein_coding,I4U23_001549,,,
1,CP075493.1,4751573,4753240,+,protein_coding,I4U23_001550,,,
1,CP075493.1,4754632,4755024,+,protein_coding,I4U23_001551,,,
1,CP075493.1,4755523,4758289,-,protein_coding,I4U23_001552,,,
1,CP075493.1,4758853,4760531,-,protein_coding,I4U23_001553,,,
1,CP075493.1,4760692,4764938,+,protein_coding,I4U23_001554,,,
1,CP075493.1,4765550,4766083,+,protein_coding,I4U23_001555,,,
1,CP075493.1,4766225,4767521,-,protein_coding,I4U23_001556,,,
1,CP075493.1,4768307,4769940,+,protein_coding,I4U23_001557,,,
1,CP075493.1,4770511,4770912,+,protein_coding,I4U23_001558,,,
1,CP075493.1,4772085,4776160,-,protein_coding,I4U23_001559,,,
1,CP075493.1,4777133,4782020,-,protein_coding,I4U23_001560,,,
1,CP075493.1,4782660,4784531,+,protein_coding,I4U23_001561,,,
1,CP075493.1,4784884,4790650,-,protein_coding,I4U23_001562,,,
1,CP075493.1,4791295,4793766,-,protein_coding,I4U23_001563,,,
1,CP075493.1,4793930,4796111,-,protein_coding,I4U23_001564,,,
1,CP075493.1,4796371,4797348,-,protein_coding,I4U23_001565,,,
1,CP075493.1,4797718,4802555,-,protein_coding,I4U23_001566,,,
1,CP075493.1,4802966,4804357,-,protein_coding,I4U23_001567,,,
1,CP075493.1,4804994,4806715,-,protein_coding,I4U23_001568,,,
1,CP075493.1,4807597,4808263,+,protein_coding,I4U23_001569,,,
1,CP075493.1,4808197,4809646,-,protein_coding,I4U23_001570,,,
1,CP075493.1,4810214,4812400,+,protein_coding,I4U23_001571,,,
1,CP075493.1,4812541,4813923,+,protein_coding,I4U23_001572,,,
1,CP075493.1,4813922,4815040,+,protein_coding,I4U23_001573,,,
1,CP075493.1,4815085,4817760,-,protein_coding,I4U23_001574,,,
1,CP075493.1,4815194,4816126,+,protein_coding,I4U23_001575,,,
1,CP075493.1,4823121,4824202,+,protein_coding,I4U23_001576,,,
1,CP075493.1,4824846,4826021,+,protein_coding,I4U23_001577,,,
1,CP075493.1,4826507,4829488,+,protein_coding,I4U23_001578,,,
1,CP075493.1,4829547,4830259,+,protein_coding,I4U23_001579,,,
1,CP075493.1,4830475,4831753,+,protein_coding,I4U23_001580,,,
1,CP075493.1,4831859,4832938,-,protein_coding,I4U23_001581,,,
1,CP075493.1,4833394,4836337,-,protein_coding,I4U23_001582,,,
1,CP075493.1,4839079,4840861,-,protein_coding,I4U23_001583,,,
1,CP075493.1,4844640,4845018,-,protein_coding,I4U23_001584,,,
1,CP075493.1,4846919,4848482,-,protein_coding,I4U23_001585,,,
1,CP075493.1,4849947,4851132,+,protein_coding,I4U23_001586,,,
1,CP075493.1,4851132,4854412,+,protein_coding,I4U23_001587,,,
1,CP075493.1,4854390,4857062,-,protein_coding,I4U23_001588,,,
1,CP075493.1,4859888,4860128,-,protein_coding,I4U23_001589,,,
1,CP075493.1,4864544,4870351,+,protein_coding,I4U23_001590,,,
1,CP075493.1,4870330,4871547,+,protein_coding,I4U23_001591,,,
1,CP075493.1,4871756,4873062,-,protein_coding,I4U23_001592,,,
1,CP075493.1,4874937,4877280,+,protein_coding,I4U23_001593,,,
1,CP075493.1,4877454,4878416,+,protein_coding,I4U23_001594,,,
1,CP075493.1,4878777,4880103,-,protein_coding,I4U23_001595,,,
1,CP075493.1,4881946,4885019,+,protein_coding,I4U23_001596,,,
1,CP075493.1,4885490,4888625,+,protein_coding,I4U23_001597,,,
1,CP075493.1,4888760,4889755,+,protein_coding,I4U23_001598,,,
1,CP075493.1,4890175,4891396,+,protein_coding,I4U23_001599,,,
